Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value
2009,IOWA,19,CENTRAL,50,MARSHALL,127,"119,500"
2009,IOWA,19,SOUTHWEST,70,MILLS,129,"95,000"
2009,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,"87,500"
2009,IOWA,19,WEST CENTRAL,40,MONONA,133,"130,000"
2009,IOWA,19,SOUTH CENTRAL,80,MONROE,135,"30,500"
2009,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,"86,500"
2009,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,"65,000"
2009,IOWA,19,NORTHWEST,10,O BRIEN,141,"146,500"
2009,IOWA,19,NORTHWEST,10,OSCEOLA,143,"103,500"
2009,IOWA,19,SOUTHWEST,70,PAGE,145,"105,000"
2009,IOWA,19,NORTHWEST,10,PALO ALTO,147,"120,000"
2009,IOWA,19,NORTHWEST,10,PLYMOUTH,149,"187,500"
2009,IOWA,19,NORTHWEST,10,POCAHONTAS,151,"146,500"
2009,IOWA,19,CENTRAL,50,POLK,153,"67,000"
2009,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,"194,500"
2009,IOWA,19,CENTRAL,50,POWESHIEK,157,"109,000"
2009,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,"54,500"
2009,IOWA,19,WEST CENTRAL,40,SAC,161,"130,000"
2009,IOWA,19,EAST CENTRAL,60,SCOTT,163,"66,500"
2009,IOWA,19,WEST CENTRAL,40,SHELBY,165,"136,000"
2009,IOWA,19,NORTHWEST,10,SIOUX,167,"161,000"
2009,IOWA,19,CENTRAL,50,STORY,169,"113,500"
2009,IOWA,19,CENTRAL,50,TAMA,171,"134,000"
2009,IOWA,19,SOUTHWEST,70,TAYLOR,173,"79,000"
2009,IOWA,19,SOUTH CENTRAL,80,UNION,175,"50,000"
2009,IOWA,19,SOUTHEAST,90,VAN BUREN,177,"45,000"
2009,IOWA,19,SOUTHEAST,90,WAPELLO,179,"49,000"
2009,IOWA,19,SOUTH CENTRAL,80,WARREN,181,"64,900"
2009,IOWA,19,SOUTHEAST,90,WASHINGTON,183,"85,500"
2009,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,"54,100"
2009,IOWA,19,CENTRAL,50,WEBSTER,187,"148,500"
2009,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,"93,000"
2009,IOWA,19,NORTHEAST,30,WINNESHIEK,191,"65,000"
2009,IOWA,19,WEST CENTRAL,40,WOODBURY,193,"157,000"
2009,IOWA,19,NORTH CENTRAL,20,WORTH,195,"88,000"
2009,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,"137,000"
2008,ILLINOIS,17,WEST,30,ADAMS,1,"110,000"
2008,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,"31,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,"90,000"
2008,ILLINOIS,17,NORTHEAST,20,BOONE,7,"38,000"
2008,ILLINOIS,17,WEST,30,BROWN,9,"33,000"
2008,ILLINOIS,17,NORTHWEST,10,BUREAU,11,"116,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,"13,000"
2008,ILLINOIS,17,NORTHWEST,10,CARROLL,15,"43,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,"50,000"
2008,ILLINOIS,17,EAST,50,CHAMPAIGN,19,"239,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,"138,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,"101,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,"124,000"
2008,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,"112,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,"107,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,"99,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,"70,000"
2008,ILLINOIS,17,NORTHEAST,20,DE KALB,37,"95,000"
2008,ILLINOIS,17,CENTRAL,40,DE WITT,39,"84,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,"111,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,"144,000"
2008,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,"41,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,"101,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,"145,000"
2008,ILLINOIS,17,EAST,50,FORD,53,"118,000"
2008,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,"80,000"
2008,ILLINOIS,17,WEST,30,FULTON,57,"97,000"
2008,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,"70,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,"87,000"
2008,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,"76,000"
2008,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,"98,000"
2008,ILLINOIS,17,WEST,30,HANCOCK,67,"133,000"
2008,ILLINOIS,17,WEST,30,HENDERSON,71,"55,000"
2008,ILLINOIS,17,NORTHWEST,10,HENRY,73,"154,000"
2008,ILLINOIS,17,EAST,50,IROQUOIS,75,"244,000"
2008,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,"74,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,"125,000"
2008,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,"94,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,"54,000"
2008,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,"37,000"
2008,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,"16,000"
2008,ILLINOIS,17,NORTHEAST,20,KANE,89,"44,000"
2008,ILLINOIS,17,EAST,50,KANKAKEE,91,"116,000"
2008,ILLINOIS,17,NORTHEAST,20,KENDALL,93,"50,000"
2008,ILLINOIS,17,WEST,30,KNOX,95,"110,000"
2008,ILLINOIS,17,NORTHEAST,20,LAKE,97,"8,000"
2008,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,"196,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,"93,000"
2008,ILLINOIS,17,NORTHWEST,10,LEE,103,"87,000"
2008,ILLINOIS,17,EAST,50,LIVINGSTON,105,"252,000"
2008,ILLINOIS,17,CENTRAL,40,LOGAN,107,"122,000"
2008,ILLINOIS,17,WEST,30,MCDONOUGH,109,"105,000"
2008,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,"47,000"
2008,ILLINOIS,17,CENTRAL,40,MCLEAN,113,"243,000"
2008,ILLINOIS,17,CENTRAL,40,MACON,115,"103,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,"127,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,"128,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,"106,000"
2008,ILLINOIS,17,CENTRAL,40,MARSHALL,123,"63,000"
2008,ILLINOIS,17,CENTRAL,40,MASON,125,"68,000"
2008,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,"35,000"
2008,ILLINOIS,17,CENTRAL,40,MENARD,129,"60,000"
2008,ILLINOIS,17,NORTHWEST,10,MERCER,131,"95,000"
2008,ILLINOIS,17,SOUTHWEST,80,MONROE,133,"71,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,"137,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,"103,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,"68,000"
2008,ILLINOIS,17,NORTHWEST,10,OGLE,141,"73,000"
2008,ILLINOIS,17,CENTRAL,40,PEORIA,143,"69,000"
2008,ILLINOIS,17,SOUTHWEST,80,PERRY,145,"87,000"
2008,ILLINOIS,17,EAST,50,PIATT,147,"109,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,"89,000"
2008,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,"35,000"
2008,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,"21,000"
2008,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,"107,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,"117,000"
2008,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,"43,000"
2008,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,"116,000"
2008,ILLINOIS,17,SOUTHEAST,90,SALINE,165,"60,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,"118,000"
2008,ILLINOIS,17,WEST,30,SCHUYLER,169,"50,000"
2008,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,"39,000"
2008,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,"151,000"
2008,ILLINOIS,17,CENTRAL,40,STARK,175,"62,000"
2008,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,"69,000"
2008,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,"100,000"
2008,ILLINOIS,17,SOUTHWEST,80,UNION,181,"25,000"
2008,ILLINOIS,17,EAST,50,VERMILION,183,"206,000"
2008,ILLINOIS,17,SOUTHEAST,90,WABASH,185,"62,000"
2008,ILLINOIS,17,WEST,30,WARREN,187,"107,000"
2008,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,"157,000"
2008,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,"144,000"
2008,ILLINOIS,17,SOUTHEAST,90,WHITE,193,"125,000"
2008,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,"79,000"
2008,ILLINOIS,17,NORTHEAST,20,WILL,197,"97,000"
2008,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,"28,000"
2008,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,"43,000"
2008,ILLINOIS,17,CENTRAL,40,WOODFORD,203,"101,000"
2008,INDIANA,18,NORTHEAST,30,ADAMS,1,"83,800"
2008,INDIANA,18,NORTHEAST,30,ALLEN,3,"102,500"
2008,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,"71,700"
2008,INDIANA,18,NORTHWEST,10,BENTON,7,"102,500"
2008,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,"32,000"
2008,INDIANA,18,CENTRAL,50,BOONE,11,"120,500"
2008,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,"65,700"
2008,INDIANA,18,NORTH CENTRAL,20,CASS,17,"72,900"
2008,INDIANA,18,SOUTHEAST,90,CLARK,19,"31,300"
2008,INDIANA,18,WEST CENTRAL,40,CLAY,21,"70,700"
2008,INDIANA,18,CENTRAL,50,CLINTON,23,"97,600"
2008,INDIANA,18,SOUTHWEST,70,DAVIESS,27,"74,000"
2008,INDIANA,18,SOUTHEAST,90,DEARBORN,29,"9,100"
2008,INDIANA,18,CENTRAL,50,DECATUR,31,"73,300"
2008,INDIANA,18,NORTHEAST,30,DE KALB,33,"65,200"
2008,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,"86,600"
2008,INDIANA,18,SOUTHWEST,70,DUBOIS,37,"47,000"
2008,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,"43,000"
2008,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,"35,100"
2008,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,"3,200"
2008,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,"89,600"
2008,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,"35,600"
2008,INDIANA,18,NORTH CENTRAL,20,FULTON,49,"63,900"
2008,INDIANA,18,SOUTHWEST,70,GIBSON,51,"84,700"
2008,INDIANA,18,CENTRAL,50,GRANT,53,"101,900"
2008,INDIANA,18,SOUTHWEST,70,GREENE,55,"52,400"
2008,INDIANA,18,CENTRAL,50,HAMILTON,57,"51,700"
2008,INDIANA,18,CENTRAL,50,HANCOCK,59,"78,200"
2008,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,"25,300"
2008,INDIANA,18,CENTRAL,50,HENDRICKS,63,"51,000"
2008,INDIANA,18,EAST CENTRAL,60,HENRY,65,"83,200"
2008,INDIANA,18,CENTRAL,50,HOWARD,67,"71,600"
2008,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,"87,700"
2008,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,"78,800"
2008,INDIANA,18,NORTHWEST,10,JASPER,73,"94,200"
2008,INDIANA,18,EAST CENTRAL,60,JAY,75,"87,000"
2008,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,"36,500"
2008,INDIANA,18,SOUTHEAST,90,JENNINGS,79,"48,300"
2008,INDIANA,18,CENTRAL,50,JOHNSON,81,"44,500"
2008,INDIANA,18,SOUTHWEST,70,KNOX,83,"127,500"
2008,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,"86,500"
2008,INDIANA,18,NORTHEAST,30,LAGRANGE,87,"33,800"
2008,INDIANA,18,NORTHWEST,10,LAKE,89,"49,900"
2008,INDIANA,18,NORTHWEST,10,LA PORTE,91,"82,100"
2008,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,"21,300"
2008,INDIANA,18,CENTRAL,50,MADISON,95,"95,300"
2008,INDIANA,18,CENTRAL,50,MARION,97,"8,500"
2008,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,"66,600"
2008,INDIANA,18,SOUTHWEST,70,MARTIN,101,"14,300"
2008,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,"75,700"
2008,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,"7,300"
2008,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,"115,000"
2008,INDIANA,18,CENTRAL,50,MORGAN,109,"47,000"
2008,INDIANA,18,NORTHWEST,10,NEWTON,111,"66,400"
2008,INDIANA,18,NORTHEAST,30,NOBLE,113,"57,200"
2008,INDIANA,18,SOUTHEAST,90,OHIO,115,"3,100"
2008,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,"18,600"
2008,INDIANA,18,WEST CENTRAL,40,OWEN,119,"20,400"
2008,INDIANA,18,WEST CENTRAL,40,PARKE,121,"64,400"
2008,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,"9,800"
2008,INDIANA,18,SOUTHWEST,70,PIKE,125,"39,200"
2008,INDIANA,18,NORTHWEST,10,PORTER,127,"52,300"
2008,INDIANA,18,SOUTHWEST,70,POSEY,129,"83,700"
2008,INDIANA,18,NORTHWEST,10,PULASKI,131,"71,000"
2008,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,"66,000"
2008,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,"107,000"
2008,INDIANA,18,SOUTHEAST,90,RIPLEY,137,"57,800"
2008,INDIANA,18,CENTRAL,50,RUSH,139,"98,100"
2008,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,"50,400"
2008,INDIANA,18,SOUTHEAST,90,SCOTT,143,"22,200"
2008,INDIANA,18,CENTRAL,50,SHELBY,145,"90,500"
2008,INDIANA,18,SOUTHWEST,70,SPENCER,147,"59,000"
2008,INDIANA,18,NORTHWEST,10,STARKE,149,"37,300"
2008,INDIANA,18,NORTHEAST,30,STEUBEN,151,"34,800"
2008,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,"69,900"
2008,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,"9,100"
2008,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,"86,700"
2008,INDIANA,18,CENTRAL,50,TIPTON,159,"72,600"
2008,INDIANA,18,EAST CENTRAL,60,UNION,161,"30,100"
2008,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,"36,500"
2008,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,"26,900"
2008,INDIANA,18,WEST CENTRAL,40,VIGO,167,"54,000"
2008,INDIANA,18,NORTH CENTRAL,20,WABASH,169,"81,300"
2008,INDIANA,18,WEST CENTRAL,40,WARREN,171,"72,300"
2008,INDIANA,18,SOUTHWEST,70,WARRICK,173,"43,800"
2008,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,"40,600"
2008,INDIANA,18,EAST CENTRAL,60,WAYNE,177,"67,000"
2008,INDIANA,18,NORTHEAST,30,WELLS,179,"103,000"
2008,INDIANA,18,NORTHWEST,10,WHITE,181,"95,300"
2008,INDIANA,18,NORTHEAST,30,WHITLEY,183,"63,000"
2008,IOWA,19,SOUTHWEST,70,ADAIR,1,"106,000"
2008,IOWA,19,SOUTHWEST,70,ADAMS,3,"63,700"
2008,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,"33,000"
2008,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7,"44,500"
2008,IOWA,19,WEST CENTRAL,40,AUDUBON,9,"94,000"
2008,IOWA,19,EAST CENTRAL,60,BENTON,11,"154,500"
2008,IOWA,19,NORTHEAST,30,BLACK HAWK,13,"106,000"
2008,IOWA,19,CENTRAL,50,BOONE,15,"103,000"
2008,IOWA,19,NORTHEAST,30,BREMER,17,"76,500"
2008,IOWA,19,NORTHEAST,30,BUCHANAN,19,"96,500"
2008,IOWA,19,NORTHWEST,10,BUENA VISTA,21,"143,000"
2008,IOWA,19,NORTH CENTRAL,20,BUTLER,23,"105,500"
2008,IOWA,19,WEST CENTRAL,40,CALHOUN,25,"127,000"
2008,IOWA,19,WEST CENTRAL,40,CARROLL,27,"116,500"
2008,IOWA,19,SOUTHWEST,70,CASS,29,"109,000"
2008,IOWA,19,EAST CENTRAL,60,CEDAR,31,"106,000"
2008,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,"101,000"
2008,IOWA,19,NORTHWEST,10,CHEROKEE,35,"135,500"
2008,IOWA,19,NORTHEAST,30,CHICKASAW,37,"94,500"
2008,IOWA,19,SOUTH CENTRAL,80,CLARKE,39,"39,300"
2008,IOWA,19,NORTHWEST,10,CLAY,41,"135,000"
2008,IOWA,19,NORTHEAST,30,CLAYTON,43,"52,000"
2008,IOWA,19,EAST CENTRAL,60,CLINTON,45,"117,500"
2008,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,"148,500"
2008,IOWA,19,CENTRAL,50,DALLAS,49,"108,500"
2008,IOWA,19,SOUTHEAST,90,DAVIS,51,"45,000"
2008,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,"39,400"
2008,IOWA,19,NORTHEAST,30,DELAWARE,55,"60,500"
2008,IOWA,19,SOUTHEAST,90,DES MOINES,57,"62,500"
2008,IOWA,19,NORTHWEST,10,DICKINSON,59,"82,500"
2008,IOWA,19,NORTHEAST,30,DUBUQUE,61,"33,500"
2008,IOWA,19,NORTHWEST,10,EMMET,63,"96,000"
2008,IOWA,19,NORTHEAST,30,FAYETTE,65,"112,500"
2008,IOWA,19,NORTH CENTRAL,20,FLOYD,67,"103,000"
2008,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,"106,000"
2008,IOWA,19,SOUTHWEST,70,FREMONT,71,"113,500"
2008,IOWA,19,WEST CENTRAL,40,GREENE,73,"123,000"
2008,IOWA,19,CENTRAL,50,GRUNDY,75,"131,500"
2008,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,"89,000"
2008,IOWA,19,CENTRAL,50,HAMILTON,79,"107,000"
2008,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,"112,000"
2008,IOWA,19,CENTRAL,50,HARDIN,83,"104,000"
2008,IOWA,19,WEST CENTRAL,40,HARRISON,85,"129,500"
2008,IOWA,19,SOUTHEAST,90,HENRY,87,"70,000"
2008,IOWA,19,NORTHEAST,30,HOWARD,89,"89,000"
2008,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,"105,000"
2008,IOWA,19,WEST CENTRAL,40,IDA,93,"102,000"
2008,IOWA,19,EAST CENTRAL,60,IOWA,95,"84,500"
2008,IOWA,19,EAST CENTRAL,60,JACKSON,97,"50,100"
2008,IOWA,19,CENTRAL,50,JASPER,99,"135,000"
2008,IOWA,19,SOUTHEAST,90,JEFFERSON,101,"59,500"
2008,IOWA,19,EAST CENTRAL,60,JOHNSON,103,"79,000"
2008,IOWA,19,EAST CENTRAL,60,JONES,105,"69,500"
2008,IOWA,19,SOUTHEAST,90,KEOKUK,107,"86,500"
2008,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109,"225,500"
2008,IOWA,19,SOUTHEAST,90,LEE,111,"64,500"
2008,IOWA,19,EAST CENTRAL,60,LINN,113,"108,000"
2008,IOWA,19,SOUTHEAST,90,LOUISA,115,"60,000"
2008,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,"32,900"
2008,IOWA,19,NORTHWEST,10,LYON,119,"130,500"
2008,IOWA,19,SOUTH CENTRAL,80,MADISON,121,"71,500"
2008,IOWA,19,SOUTHEAST,90,MAHASKA,123,"99,000"
2008,IOWA,19,SOUTH CENTRAL,80,MARION,125,"79,000"
2008,IOWA,19,CENTRAL,50,MARSHALL,127,"122,500"
2008,IOWA,19,SOUTHWEST,70,MILLS,129,"98,300"
2008,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,"87,500"
2008,IOWA,19,WEST CENTRAL,40,MONONA,133,"142,000"
2008,IOWA,19,SOUTH CENTRAL,80,MONROE,135,"31,500"
2008,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,"90,000"
2008,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,"62,200"
2008,IOWA,19,NORTHWEST,10,O BRIEN,141,"145,500"
2008,IOWA,19,NORTHWEST,10,OSCEOLA,143,"106,000"
2008,IOWA,19,SOUTHWEST,70,PAGE,145,"107,500"
2008,IOWA,19,NORTHWEST,10,PALO ALTO,147,"115,000"
2008,IOWA,19,NORTHWEST,10,PLYMOUTH,149,"194,000"
2008,IOWA,19,NORTHWEST,10,POCAHONTAS,151,"150,000"
2008,IOWA,19,CENTRAL,50,POLK,153,"67,500"
2008,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,"204,500"
2008,IOWA,19,CENTRAL,50,POWESHIEK,157,"112,500"
2008,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,"57,900"
2008,IOWA,19,WEST CENTRAL,40,SAC,161,"125,500"
2008,IOWA,19,EAST CENTRAL,60,SCOTT,163,"68,700"
2008,IOWA,19,WEST CENTRAL,40,SHELBY,165,"134,500"
2008,IOWA,19,NORTHWEST,10,SIOUX,167,"164,000"
2008,IOWA,19,CENTRAL,50,STORY,169,"115,000"
2008,IOWA,19,CENTRAL,50,TAMA,171,"139,500"
2008,IOWA,19,SOUTHWEST,70,TAYLOR,173,"80,500"
2008,IOWA,19,SOUTH CENTRAL,80,UNION,175,"53,000"
2008,IOWA,19,SOUTHEAST,90,VAN BUREN,177,"44,000"
2008,IOWA,19,SOUTHEAST,90,WAPELLO,179,"50,000"
2008,IOWA,19,SOUTH CENTRAL,80,WARREN,181,"62,000"
2008,IOWA,19,SOUTHEAST,90,WASHINGTON,183,"88,000"
2008,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,"60,000"
2008,IOWA,19,CENTRAL,50,WEBSTER,187,"142,000"
2008,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,"90,500"
2008,IOWA,19,NORTHEAST,30,WINNESHIEK,191,"72,000"
2008,IOWA,19,WEST CENTRAL,40,WOODBURY,193,"175,500"
2008,IOWA,19,NORTH CENTRAL,20,WORTH,195,"85,000"
2008,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,"138,000"
2007,ILLINOIS,17,WEST,30,ADAMS,1,"98,000"
2007,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,"37,000"
2007,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,"77,000"
2007,ILLINOIS,17,NORTHEAST,20,BOONE,7,"31,000"
2007,ILLINOIS,17,WEST,30,BROWN,9,"23,000"
2007,ILLINOIS,17,NORTHWEST,10,BUREAU,11,"111,000"
2007,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,"13,000"
2007,ILLINOIS,17,NORTHWEST,10,CARROLL,15,"35,000"
2007,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,"50,000"
2007,ILLINOIS,17,EAST,50,CHAMPAIGN,19,"215,000"
2007,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,"126,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,"91,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,"97,000"
2007,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,"102,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,"99,000"
2007,ILLINOIS,17,NORTHEAST,20,COOK,31,"7,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,"81,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,"67,000"
2007,ILLINOIS,17,NORTHEAST,20,DE KALB,37,"82,000"
2007,ILLINOIS,17,CENTRAL,40,DE WITT,39,"79,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,"95,000"
2007,ILLINOIS,17,NORTHEAST,20,DU PAGE,43,"2,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,"137,000"
2007,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,"41,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,"91,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,"132,000"
2007,ILLINOIS,17,EAST,50,FORD,53,"110,000"
2007,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,"57,000"
2007,ILLINOIS,17,WEST,30,FULTON,57,"101,000"
2007,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,"56,000"
2007,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,"75,000"
2007,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,"68,000"
2007,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,"77,000"
2007,ILLINOIS,17,WEST,30,HANCOCK,67,"130,000"
2007,ILLINOIS,17,SOUTHEAST,90,HARDIN,69,"4,000"
2007,ILLINOIS,17,WEST,30,HENDERSON,71,"58,000"
2007,ILLINOIS,17,NORTHWEST,10,HENRY,73,"142,000"
2007,ILLINOIS,17,EAST,50,IROQUOIS,75,"218,000"
2007,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,"76,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,"108,000"
2007,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,"75,000"
2007,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,"44,000"
2007,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,"30,000"
2007,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,"11,000"
2007,ILLINOIS,17,NORTHEAST,20,KANE,89,"42,000"
2007,ILLINOIS,17,EAST,50,KANKAKEE,91,"103,000"
2007,ILLINOIS,17,NORTHEAST,20,KENDALL,93,"49,000"
2007,ILLINOIS,17,WEST,30,KNOX,95,"106,000"
2007,ILLINOIS,17,NORTHEAST,20,LAKE,97,"9,000"
2007,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,"195,000"
2007,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,"76,000"
2007,ILLINOIS,17,NORTHWEST,10,LEE,103,"82,000"
2007,ILLINOIS,17,EAST,50,LIVINGSTON,105,"242,000"
2007,ILLINOIS,17,CENTRAL,40,LOGAN,107,"111,000"
2007,ILLINOIS,17,WEST,30,MCDONOUGH,109,"103,000"
